Using GATK jar /scratch2/cropbio/stoecker/WGS_WGGC/WES_WGGC_2021_AG_Schoof/.snakemake/conda/c9dd5efd9313c76cc841b8b834a238c7/share/gatk4-4.1.4.1-1/gatk-package-4.1.4.1-local.jar
Running:
    java -Dsamjdk.use_async_io_read_samtools=false -Dsamjdk.use_async_io_write_samtools=true -Dsamjdk.use_async_io_write_tribble=false -Dsamjdk.compression_level=2 -jar /scratch2/cropbio/stoecker/WGS_WGGC/WES_WGGC_2021_AG_Schoof/.snakemake/conda/c9dd5efd9313c76cc841b8b834a238c7/share/gatk4-4.1.4.1-1/gatk-package-4.1.4.1-local.jar ApplyBQSR -R resources/genome.fasta -I results/dedup/NA12878.novoalign.sorted.bam --bqsr-recal-file results/recal/NA12878.novoalign.grp -O results/recal/NA12878.novoalign.sorted.bam
19:09:32.982 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/scratch2/cropbio/stoecker/WGS_WGGC/WES_WGGC_2021_AG_Schoof/.snakemake/conda/c9dd5efd9313c76cc841b8b834a238c7/share/gatk4-4.1.4.1-1/gatk-package-4.1.4.1-local.jar!/com/intel/gkl/native/libgkl_compression.so
Aug 13, 2021 7:09:33 PM shaded.cloud_nio.com.google.auth.oauth2.ComputeEngineCredentials runningOnComputeEngine
INFO: Failed to detect whether we are running on Google Compute Engine.
19:09:33.358 INFO  ApplyBQSR - ------------------------------------------------------------
19:09:33.359 INFO  ApplyBQSR - The Genome Analysis Toolkit (GATK) v4.1.4.1
19:09:33.359 INFO  ApplyBQSR - For support and documentation go to https://software.broadinstitute.org/gatk/
19:09:33.359 INFO  ApplyBQSR - Executing as stoecker@cs03 on Linux v5.4.0-66-generic amd64
19:09:33.359 INFO  ApplyBQSR - Java runtime: OpenJDK 64-Bit Server VM v1.8.0_282-b08
19:09:33.359 INFO  ApplyBQSR - Start Date/Time: August 13, 2021 7:09:32 PM UTC
19:09:33.359 INFO  ApplyBQSR - ------------------------------------------------------------
19:09:33.359 INFO  ApplyBQSR - ------------------------------------------------------------
19:09:33.360 INFO  ApplyBQSR - HTSJDK Version: 2.21.0
19:09:33.360 INFO  ApplyBQSR - Picard Version: 2.21.2
19:09:33.360 INFO  ApplyBQSR - HTSJDK Defaults.COMPRESSION_LEVEL : 2
19:09:33.360 INFO  ApplyBQSR - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
19:09:33.360 INFO  ApplyBQSR - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
19:09:33.360 INFO  ApplyBQSR - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
19:09:33.360 INFO  ApplyBQSR - Deflater: IntelDeflater
19:09:33.361 INFO  ApplyBQSR - Inflater: IntelInflater
19:09:33.361 INFO  ApplyBQSR - GCS max retries/reopens: 20
19:09:33.361 INFO  ApplyBQSR - Requester pays: disabled
19:09:33.361 INFO  ApplyBQSR - Initializing engine
19:09:33.879 INFO  ApplyBQSR - Done initializing engine
19:09:33.914 INFO  ProgressMeter - Starting traversal
19:09:33.915 INFO  ProgressMeter -        Current Locus  Elapsed Minutes       Reads Processed     Reads/Minute
19:53:36.114 INFO  ProgressMeter -          12:88921978             44.0             160505000        3644805.0
19:53:46.126 INFO  ProgressMeter -          12:91408740             44.2             161166000        3645999.5
19:53:56.129 INFO  ProgressMeter -          12:93828788             44.4             161823000        3647107.3
19:54:06.134 INFO  ProgressMeter -          12:96250800             44.5             162476000        3648114.2
19:54:16.137 INFO  ProgressMeter -          12:98575817             44.7             163092000        3648288.6
19:54:26.143 INFO  ProgressMeter -         12:100967776             44.9             163717000        3648658.3
19:54:36.147 INFO  ProgressMeter -         12:103298525             45.0             164345000        3649094.5
19:54:46.154 INFO  ProgressMeter -         12:105585490             45.2             164969000        3649435.0
19:54:56.165 INFO  ProgressMeter -         12:107912348             45.4             165591000        3649724.9
19:55:06.177 INFO  ProgressMeter -         12:110206976             45.5             166218000        3650118.5
19:55:16.177 INFO  ProgressMeter -         12:112456510             45.7             166832000        3650242.0
19:55:26.177 INFO  ProgressMeter -         12:114763698             45.9             167456000        3650582.7
19:55:36.191 INFO  ProgressMeter -         12:117166326             46.0             168085000        3651011.0
19:55:46.205 INFO  ProgressMeter -         12:119527356             46.2             168707000        3651284.7
19:55:56.211 INFO  ProgressMeter -         12:121809301             46.4             169330000        3651588.5
19:56:06.219 INFO  ProgressMeter -         12:124075521             46.5             169951000        3651845.8
19:56:16.231 INFO  ProgressMeter -         12:126332391             46.7             170568000        3652007.8
19:56:26.239 INFO  ProgressMeter -         12:128727960             46.9             171180000        3652068.5
19:56:36.252 INFO  ProgressMeter -         12:131076442             47.0             171794000        3652164.9
19:56:46.323 INFO  ProgressMeter -          13:16013648             47.2             172418000        3652397.5
19:56:56.329 INFO  ProgressMeter -          13:18475061             47.4             173032000        3652501.0
19:57:06.334 INFO  ProgressMeter -          13:20816396             47.5             173647000        3652626.1
19:57:16.334 INFO  ProgressMeter -          13:23165518             47.7             174268000        3652882.4
19:57:26.334 INFO  ProgressMeter -          13:25438714             47.9             174884000        3653032.5
19:57:36.340 INFO  ProgressMeter -          13:27787540             48.0             175505000        3653278.1
19:57:46.350 INFO  ProgressMeter -          13:30093846             48.2             176122000        3653433.9
19:57:56.358 INFO  ProgressMeter -          13:32396340             48.4             176738000        3653570.5
19:58:06.359 INFO  ProgressMeter -          13:34819253             48.5             177377000        3654188.7
19:58:16.370 INFO  ProgressMeter -          13:37463560             48.7             178048000        3655447.2
19:58:26.375 INFO  ProgressMeter -          13:40063220             48.9             178716000        3656643.2
19:58:36.380 INFO  ProgressMeter -          13:42369474             49.0             179341000        3656954.3
19:58:46.389 INFO  ProgressMeter -          13:44659415             49.2             179954000        3657014.4
19:58:56.397 INFO  ProgressMeter -          13:47082944             49.4             180607000        3657885.5
19:59:06.414 INFO  ProgressMeter -          13:49546772             49.5             181263000        3658800.2
19:59:16.427 INFO  ProgressMeter -          13:52027100             49.7             181925000        3659834.4
19:59:26.432 INFO  ProgressMeter -          13:54459993             49.9             182551000        3660150.9
19:59:36.439 INFO  ProgressMeter -          13:57011847             50.0             183178000        3660480.3
19:59:46.452 INFO  ProgressMeter -          13:59483104             50.2             183796000        3660622.3
19:59:56.453 INFO  ProgressMeter -          13:62108902             50.4             184462000        3661730.6
20:00:06.458 INFO  ProgressMeter -          13:64729023             50.5             185125000        3662767.5
20:00:16.458 INFO  ProgressMeter -          13:67395824             50.7             185783000        3663705.0
20:00:26.462 INFO  ProgressMeter -          13:69965903             50.9             186422000        3664258.1
20:00:36.465 INFO  ProgressMeter -          13:72384077             51.0             187026000        3664123.0
20:00:46.474 INFO  ProgressMeter -          13:74742083             51.2             187635000        3664079.4
20:00:56.479 INFO  ProgressMeter -          13:77064225             51.4             188253000        3664215.9
20:01:06.484 INFO  ProgressMeter -          13:79396264             51.5             188872000        3664370.9
20:01:16.496 INFO  ProgressMeter -          13:81862582             51.7             189496000        3664613.4
20:01:26.500 INFO  ProgressMeter -          13:84346981             51.9             190111000        3664690.3
20:01:36.500 INFO  ProgressMeter -          13:86967970             52.0             190742000        3665078.8
20:01:46.507 INFO  ProgressMeter -          13:89555591             52.2             191381000        3665609.8
20:01:56.520 INFO  ProgressMeter -          13:91980296             52.4             191998000        3665710.5
20:02:06.528 INFO  ProgressMeter -          13:94616044             52.5             192664000        3666748.8
20:02:16.530 INFO  ProgressMeter -          13:97150774             52.7             193321000        3667616.8
20:02:26.533 INFO  ProgressMeter -          13:99496004             52.9             193950000        3667948.7
20:02:36.537 INFO  ProgressMeter -         13:101833073             53.0             194571000        3668126.5
20:02:46.548 INFO  ProgressMeter -         13:104239776             53.2             195197000        3668389.1
20:02:56.560 INFO  ProgressMeter -         13:106678309             53.4             195817000        3668536.5
20:03:06.563 INFO  ProgressMeter -         13:109141767             53.5             196437000        3668693.2
20:03:16.563 INFO  ProgressMeter -         13:111476781             53.7             197060000        3668908.3
20:03:26.571 INFO  ProgressMeter -         13:113900943             53.9             197686000        3669168.6
20:03:36.583 INFO  ProgressMeter -          14:17882873             54.0             198294000        3669089.8
20:03:46.593 INFO  ProgressMeter -          14:20239729             54.2             198932000        3669567.0
20:03:56.604 INFO  ProgressMeter -          14:22663991             54.4             199588000        3670371.3
20:04:06.604 INFO  ProgressMeter -          14:25029972             54.5             200231000        3670944.6
20:04:16.606 INFO  ProgressMeter -          14:27624270             54.7             200890000        3671804.6
20:04:26.616 INFO  ProgressMeter -          14:30125585             54.9             201523000        3672176.7
20:04:36.630 INFO  ProgressMeter -          14:32490543             55.0             202149000        3672415.0
20:04:46.637 INFO  ProgressMeter -          14:34840525             55.2             202769000        3672550.9
20:04:56.653 INFO  ProgressMeter -          14:37156788             55.4             203390000        3672695.1
20:05:06.664 INFO  ProgressMeter -          14:39538628             55.5             204009000        3672805.8
20:05:16.679 INFO  ProgressMeter -          14:41957370             55.7             204627000        3672894.6
20:05:26.694 INFO  ProgressMeter -          14:44422201             55.9             205247000        3673018.7
20:05:36.698 INFO  ProgressMeter -          14:46836561             56.0             205868000        3673171.9
20:05:46.705 INFO  ProgressMeter -          14:49259957             56.2             206491000        3673356.5
20:05:56.708 INFO  ProgressMeter -          14:51553679             56.4             207114000        3673544.3
20:06:06.713 INFO  ProgressMeter -          14:53830944             56.5             207725000        3673516.7
20:06:16.726 INFO  ProgressMeter -          14:56107948             56.7             208341000        3673569.8
20:06:26.731 INFO  ProgressMeter -          14:58491542             56.9             208962000        3673717.0
20:06:36.740 INFO  ProgressMeter -          14:60805782             57.0             209582000        3673842.5
20:06:46.748 INFO  ProgressMeter -          14:63087435             57.2             210197000        3673881.0
20:06:56.753 INFO  ProgressMeter -          14:65348855             57.4             210813000        3673939.9
20:07:06.756 INFO  ProgressMeter -          14:67643163             57.5             211435000        3674106.0
20:07:16.757 INFO  ProgressMeter -          14:69896001             57.7             212053000        3674201.7
20:07:26.759 INFO  ProgressMeter -          14:72166796             57.9             212668000        3674245.1
20:07:36.772 INFO  ProgressMeter -          14:74426584             58.0             213278000        3674190.5
20:07:46.786 INFO  ProgressMeter -          14:76679282             58.2             213893000        3674222.1
20:07:56.797 INFO  ProgressMeter -          14:78994818             58.4             214516000        3674391.5
20:08:06.808 INFO  ProgressMeter -          14:81402023             58.5             215133000        3674458.6
20:08:16.821 INFO  ProgressMeter -          14:83847971             58.7             215750000        3674523.2
20:08:26.828 INFO  ProgressMeter -          14:86370341             58.9             216373000        3674695.6
20:08:36.829 INFO  ProgressMeter -          14:88775220             59.0             216991000        3674788.6
20:08:46.844 INFO  ProgressMeter -          14:91099791             59.2             217615000        3674967.9
20:08:56.848 INFO  ProgressMeter -          14:93330656             59.4             218224000        3674905.9
20:09:06.857 INFO  ProgressMeter -          14:95596218             59.5             218834000        3674853.9
20:09:16.865 INFO  ProgressMeter -          14:97898675             59.7             219445000        3674822.1
20:09:26.870 INFO  ProgressMeter -         14:100195096             59.9             220059000        3674841.5
20:09:36.870 INFO  ProgressMeter -         14:102426519             60.0             220675000        3674900.2
20:09:46.884 INFO  ProgressMeter -         14:104592012             60.2             221289000        3674911.1
20:09:56.899 INFO  ProgressMeter -          15:17221572             60.4             221902000        3674904.4
20:10:06.912 INFO  ProgressMeter -          15:19631543             60.5             222505000        3674734.7
20:10:16.912 INFO  ProgressMeter -          15:22854395             60.7             223114000        3674677.7
20:10:26.913 INFO  ProgressMeter -          15:25237708             60.9             223725000        3674653.0
20:10:36.923 INFO  ProgressMeter -          15:27694298             61.1             224339000        3674668.5
20:10:46.924 INFO  ProgressMeter -          15:29989146             61.2             224947000        3674594.9
20:10:56.932 INFO  ProgressMeter -          15:32347454             61.4             225548000        3674400.6
20:11:06.935 INFO  ProgressMeter -          15:34705474             61.6             226159000        3674374.9
20:11:16.939 INFO  ProgressMeter -          15:37048159             61.7             226771000        3674364.5
20:11:26.968 INFO  ProgressMeter -          15:39354574             61.9             227382000        3674313.3
20:11:37.033 INFO  ProgressMeter -          15:41718526             62.1             228033000        3674871.4
20:11:47.048 INFO  ProgressMeter -          15:44135769             62.2             228693000        3675620.5
20:11:57.050 INFO  ProgressMeter -          15:46476351             62.4             229318000        3675817.2
20:12:07.062 INFO  ProgressMeter -          15:48881083             62.6             229939000        3675939.2
20:12:17.064 INFO  ProgressMeter -          15:51174784             62.7             230555000        3675990.5
20:12:27.074 INFO  ProgressMeter -          15:53444006             62.9             231169000        3676002.0
20:12:37.083 INFO  ProgressMeter -             unmapped             63.1             231779000        3675951.9
20:12:47.083 INFO  ProgressMeter -          15:58054922             63.2             232386000        3675861.4
20:12:57.084 INFO  ProgressMeter -          15:60269113             63.4             232986000        3675661.0
20:13:07.087 INFO  ProgressMeter -          15:62542255             63.6             233597000        3675632.8
20:13:17.094 INFO  ProgressMeter -          15:64789129             63.7             234209000        3675616.5
20:13:27.094 INFO  ProgressMeter -          15:66991993             63.9             234814000        3675497.5
20:13:37.108 INFO  ProgressMeter -          15:69238980             64.1             235425000        3675459.4
20:13:47.109 INFO  ProgressMeter -          15:71517988             64.2             236035000        3675418.4
20:13:57.124 INFO  ProgressMeter -          15:73794365             64.4             236649000        3675426.3
20:14:07.132 INFO  ProgressMeter -          15:75996573             64.6             237265000        3675471.8
20:14:17.136 INFO  ProgressMeter -          15:78209378             64.7             237873000        3675397.3
20:14:27.149 INFO  ProgressMeter -          15:80457518             64.9             238487000        3675407.1
20:14:37.161 INFO  ProgressMeter -          15:82700521             65.1             239097000        3675356.4
20:14:47.166 INFO  ProgressMeter -          15:85045541             65.2             239703000        3675251.1
20:14:57.182 INFO  ProgressMeter -          15:87327469             65.4             240314000        3675212.5
20:15:07.194 INFO  ProgressMeter -          15:89624784             65.6             240928000        3675223.6
20:15:17.206 INFO  ProgressMeter -          15:91833120             65.7             241531000        3675067.3
20:15:27.219 INFO  ProgressMeter -          15:94134263             65.9             242146000        3675093.0
20:15:37.219 INFO  ProgressMeter -          15:96520278             66.1             242758000        3675085.2
20:15:47.230 INFO  ProgressMeter -          15:98891510             66.2             243372000        3675098.4
20:15:57.232 INFO  ProgressMeter -         15:101131721             66.4             243985000        3675103.9
20:16:07.231 INFO  ProgressMeter -           16:1200929             66.6             244598000        3675111.1
20:16:17.231 INFO  ProgressMeter -           16:3283516             66.7             245212000        3675133.3
20:16:27.245 INFO  ProgressMeter -           16:5488933             66.9             245820000        3675052.9
20:16:37.247 INFO  ProgressMeter -           16:7890272             67.1             246435000        3675088.2
20:16:47.256 INFO  ProgressMeter -          16:10183638             67.2             247047000        3675073.3
20:16:57.267 INFO  ProgressMeter -          16:12399507             67.4             247658000        3675039.9
20:17:07.280 INFO  ProgressMeter -          16:14678113             67.6             248272000        3675050.2
20:17:17.288 INFO  ProgressMeter -          16:16905275             67.7             248880000        3674977.3
20:17:27.289 INFO  ProgressMeter -          16:19306830             67.9             249501000        3675100.8
20:17:37.300 INFO  ProgressMeter -          16:21566687             68.1             250121000        3675200.8
20:17:47.314 INFO  ProgressMeter -          16:23628289             68.2             250740000        3675283.1
20:17:57.323 INFO  ProgressMeter -          16:25872281             68.4             251340000        3675091.5
20:18:07.329 INFO  ProgressMeter -          16:28159764             68.6             251958000        3675166.2
20:18:17.342 INFO  ProgressMeter -          16:30367141             68.7             252572000        3675176.0
20:18:27.351 INFO  ProgressMeter -          16:32612498             68.9             253186000        3675189.4
20:18:37.358 INFO  ProgressMeter -          16:34575540             69.1             253794000        3675117.5
20:18:47.362 INFO  ProgressMeter -          16:34590861             69.2             254405000        3675092.0
20:18:57.364 INFO  ProgressMeter -          16:36021420             69.4             255020000        3675126.1
20:19:07.366 INFO  ProgressMeter -          16:46380684             69.6             255630000        3675088.1
20:19:17.376 INFO  ProgressMeter -          16:46390233             69.7             256241000        3675057.6
20:19:27.381 INFO  ProgressMeter -          16:46398697             69.9             256855000        3675075.4
20:19:37.383 INFO  ProgressMeter -          16:46883415             70.1             257462000        3674994.1
20:19:47.385 INFO  ProgressMeter -          16:49160382             70.2             258073000        3674971.0
20:19:57.395 INFO  ProgressMeter -          16:51428902             70.4             258687000        3674983.7
20:20:07.400 INFO  ProgressMeter -          16:53797345             70.6             259304000        3675043.1
20:20:17.406 INFO  ProgressMeter -          16:56143409             70.7             259921000        3675101.5
20:20:27.420 INFO  ProgressMeter -          16:58377657             70.9             260537000        3675138.5
20:20:37.426 INFO  ProgressMeter -          16:60766370             71.1             261152000        3675168.2
20:20:47.435 INFO  ProgressMeter -          16:63252723             71.2             261767000        3675195.2
20:20:57.450 INFO  ProgressMeter -          16:65680418             71.4             262380000        3675189.7
20:21:07.453 INFO  ProgressMeter -          16:67933260             71.6             262997000        3675248.7
20:21:17.464 INFO  ProgressMeter -          16:70191343             71.7             263615000        3675315.4
20:21:27.475 INFO  ProgressMeter -          16:72451142             71.9             264231000        3675354.0
20:21:37.484 INFO  ProgressMeter -          16:74762172             72.1             264848000        3675408.0
20:21:47.490 INFO  ProgressMeter -          16:77074894             72.2             265463000        3675436.6
20:21:57.501 INFO  ProgressMeter -          16:79490714             72.4             266084000        3675543.7
20:22:07.504 INFO  ProgressMeter -          16:81742460             72.6             266687000        3675409.0
20:22:17.518 INFO  ProgressMeter -          16:84029231             72.7             267301000        3675416.9
20:22:27.522 INFO  ProgressMeter -          16:86218102             72.9             267919000        3675488.0
20:22:37.530 INFO  ProgressMeter -          16:88408609             73.1             268536000        3675541.8
20:22:47.538 INFO  ProgressMeter -            17:335238             73.2             269157000        3675650.8
20:22:57.552 INFO  ProgressMeter -           17:2601349             73.4             269778000        3675752.6
20:23:07.562 INFO  ProgressMeter -           17:4859997             73.6             270401000        3675885.3
20:23:17.574 INFO  ProgressMeter -           17:7164363             73.7             271024000        3676015.7
20:23:27.583 INFO  ProgressMeter -           17:9424346             73.9             271645000        3676121.0
20:23:37.590 INFO  ProgressMeter -          17:11815445             74.1             272266000        3676227.4
20:23:47.595 INFO  ProgressMeter -          17:14240139             74.2             272880000        3676240.8
20:23:57.596 INFO  ProgressMeter -          17:16572546             74.4             273498000        3676311.1
20:24:07.604 INFO  ProgressMeter -          17:18787728             74.6             274118000        3676402.2
20:24:17.617 INFO  ProgressMeter -          17:21056666             74.7             274731000        3676395.1
20:24:27.622 INFO  ProgressMeter -          17:23016362             74.9             275347000        3676435.4
20:24:37.623 INFO  ProgressMeter -          17:26299349             75.1             275957000        3676397.3
20:24:47.630 INFO  ProgressMeter -          17:27607654             75.2             276573000        3676435.0
20:24:57.631 INFO  ProgressMeter -          17:29847230             75.4             277190000        3676490.7
20:25:07.634 INFO  ProgressMeter -          17:32100507             75.6             277804000        3676504.9
20:25:17.635 INFO  ProgressMeter -          17:34432857             75.7             278426000        3676626.2
20:25:27.650 INFO  ProgressMeter -          17:36807640             75.9             279046000        3676709.3
20:25:37.652 INFO  ProgressMeter -          17:39211881             76.1             279670000        3676856.0
20:25:47.655 INFO  ProgressMeter -          17:41492439             76.2             280292000        3676973.3
20:25:57.658 INFO  ProgressMeter -          17:43597567             76.4             280915000        3677104.1
20:26:07.672 INFO  ProgressMeter -          17:45772611             76.6             281528000        3677094.8
20:26:17.674 INFO  ProgressMeter -          17:47912147             76.7             282130000        3676951.8
20:26:27.674 INFO  ProgressMeter -          17:50145796             76.9             282740000        3676915.1
20:26:37.680 INFO  ProgressMeter -          17:52413992             77.1             283351000        3676887.5
20:26:47.689 INFO  ProgressMeter -          17:54826315             77.2             283963000        3676869.0
20:26:57.702 INFO  ProgressMeter -          17:57119598             77.4             284574000        3676835.3
20:27:07.713 INFO  ProgressMeter -          17:59386997             77.6             285187000        3676829.1
20:27:17.721 INFO  ProgressMeter -          17:61649640             77.7             285799000        3676812.5
20:27:27.730 INFO  ProgressMeter -          17:63912432             77.9             286408000        3676756.6
20:27:37.743 INFO  ProgressMeter -          17:66167239             78.1             287021000        3676749.0
20:27:47.752 INFO  ProgressMeter -          17:68415268             78.2             287632000        3676719.1
20:27:57.755 INFO  ProgressMeter -          17:70722093             78.4             288241000        3676668.4
20:28:07.766 INFO  ProgressMeter -          17:73087781             78.6             288853000        3676649.9
20:28:17.770 INFO  ProgressMeter -          17:75306392             78.7             289461000        3676586.2
20:28:27.773 INFO  ProgressMeter -          17:77492003             78.9             290073000        3676574.2
20:28:37.786 INFO  ProgressMeter -          17:79672559             79.1             290684000        3676541.8
20:28:47.793 INFO  ProgressMeter -             unmapped             79.2             291296000        3676526.8
20:28:57.806 INFO  ProgressMeter -            18:108868             79.4             291907000        3676494.7
20:29:07.817 INFO  ProgressMeter -           18:2085660             79.6             292518000        3676464.2
20:29:17.827 INFO  ProgressMeter -           18:4393329             79.7             293133000        3676484.9
20:29:27.829 INFO  ProgressMeter -           18:6758366             79.9             293743000        3676448.9
20:29:37.830 INFO  ProgressMeter -           18:9040553             80.1             294343000        3676289.0
20:29:47.844 INFO  ProgressMeter -          18:11281943             80.2             294953000        3676244.5
20:29:57.856 INFO  ProgressMeter -          18:13561619             80.4             295568000        3676263.9
20:30:07.858 INFO  ProgressMeter -          18:15737651             80.6             296175000        3676191.5
20:30:17.862 INFO  ProgressMeter -          18:18395597             80.7             296780000        3676093.1
20:30:27.867 INFO  ProgressMeter -          18:21201182             80.9             297386000        3676006.7
20:30:37.882 INFO  ProgressMeter -          18:23514050             81.1             297999000        3675999.4
20:30:47.884 INFO  ProgressMeter -          18:25816883             81.2             298613000        3676014.4
20:30:57.897 INFO  ProgressMeter -          18:28174010             81.4             299226000        3676008.6
20:31:07.902 INFO  ProgressMeter -          18:30608321             81.6             299835000        3675959.9
20:31:17.907 INFO  ProgressMeter -          18:32975494             81.7             300445000        3675923.6
20:31:27.916 INFO  ProgressMeter -          18:35383577             81.9             301060000        3675946.3
20:31:37.931 INFO  ProgressMeter -          18:37697163             82.1             301664000        3675828.8
20:31:47.932 INFO  ProgressMeter -          18:40103776             82.2             302268000        3675723.0
20:31:57.936 INFO  ProgressMeter -          18:42533213             82.4             302880000        3675712.5
20:32:07.946 INFO  ProgressMeter -          18:44928761             82.6             303491000        3675685.5
20:32:17.957 INFO  ProgressMeter -          18:47264937             82.7             304103000        3675669.9
20:32:27.972 INFO  ProgressMeter -          18:49534015             82.9             304717000        3675676.3
20:32:37.973 INFO  ProgressMeter -          18:51838147             83.1             305329000        3675667.5
20:32:47.983 INFO  ProgressMeter -          18:54197009             83.2             305939000        3675628.8
20:32:57.988 INFO  ProgressMeter -          18:56522365             83.4             306548000        3675581.9
20:33:08.003 INFO  ProgressMeter -          18:58790223             83.6             307160000        3675563.7
20:33:18.017 INFO  ProgressMeter -          18:61059050             83.7             307767000        3675486.7
20:33:28.022 INFO  ProgressMeter -          18:63341517             83.9             308380000        3675488.0
20:33:38.025 INFO  ProgressMeter -          18:65663804             84.1             308993000        3675490.8
20:33:48.034 INFO  ProgressMeter -          18:68102474             84.2             309601000        3675429.9
20:33:58.067 INFO  ProgressMeter -          18:70489131             84.4             310212000        3675387.3
20:34:08.074 INFO  ProgressMeter -          18:72923271             84.6             310824000        3675375.6
20:34:18.080 INFO  ProgressMeter -          18:75303554             84.7             311438000        3675388.2
20:34:28.084 INFO  ProgressMeter -          18:77636412             84.9             312053000        3675414.0
20:34:38.084 INFO  ProgressMeter -          18:79892755             85.1             312669000        3675454.3
20:34:48.099 INFO  ProgressMeter -           19:1786977             85.2             313283000        3675460.2
20:34:58.101 INFO  ProgressMeter -           19:3915798             85.4             313896000        3675463.8
20:35:08.112 INFO  ProgressMeter -           19:6108623             85.6             314512000        3675495.9
20:35:18.123 INFO  ProgressMeter -           19:8331536             85.7             315124000        3675482.0
20:35:28.124 INFO  ProgressMeter -          19:10461377             85.9             315751000        3675648.4
20:35:38.137 INFO  ProgressMeter -          19:12714079             86.1             316372000        3675736.6
20:35:48.137 INFO  ProgressMeter -          19:14955242             86.2             316988000        3675775.8
20:35:58.144 INFO  ProgressMeter -          19:17225505             86.4             317610000        3675879.3
20:36:08.153 INFO  ProgressMeter -          19:19408295             86.6             318224000        3675888.6
20:36:18.167 INFO  ProgressMeter -          19:21780824             86.7             318845000        3675975.0
20:36:28.171 INFO  ProgressMeter -          19:24196329             86.9             319455000        3675941.5
20:36:38.176 INFO  ProgressMeter -          19:26049199             87.1             320068000        3675941.9
20:36:48.189 INFO  ProgressMeter -          19:27386038             87.2             320681000        3675937.4
20:36:58.195 INFO  ProgressMeter -          19:29750696             87.4             321301000        3676016.5
20:37:08.210 INFO  ProgressMeter -          19:32144767             87.6             321923000        3676112.6
20:37:18.214 INFO  ProgressMeter -          19:34443466             87.7             322541000        3676170.4
20:37:28.218 INFO  ProgressMeter -          19:36441696             87.9             323152000        3676148.3
20:37:38.221 INFO  ProgressMeter -          19:38600329             88.1             323762000        3676115.7
20:37:48.229 INFO  ProgressMeter -          19:40797703             88.2             324374000        3676102.3
20:37:58.244 INFO  ProgressMeter -          19:43012362             88.4             324981000        3676027.6
20:38:08.249 INFO  ProgressMeter -          19:45220970             88.6             325583000        3675903.7
20:38:18.257 INFO  ProgressMeter -          19:47448681             88.7             326195000        3675890.8
20:38:28.272 INFO  ProgressMeter -          19:49573676             88.9             326807000        3675873.2
20:38:38.286 INFO  ProgressMeter -          19:51717535             89.1             327421000        3675878.8
20:38:48.298 INFO  ProgressMeter -          19:54042830             89.2             328031000        3675840.9
20:38:58.302 INFO  ProgressMeter -          19:56245625             89.4             328642000        3675819.8
20:39:08.310 INFO  ProgressMeter -          19:58525963             89.6             329254000        3675807.2
20:39:18.313 INFO  ProgressMeter -            2:2279381             89.7             329866000        3675798.1
20:39:28.328 INFO  ProgressMeter -            2:4582697             89.9             330476000        3675758.6
20:39:38.331 INFO  ProgressMeter -            2:6967114             90.1             331086000        3675727.4
20:39:48.335 INFO  ProgressMeter -            2:9269073             90.2             331695000        3675684.6
20:39:58.345 INFO  ProgressMeter -           2:11522502             90.4             332307000        3675671.0
20:40:08.354 INFO  ProgressMeter -           2:13823914             90.6             332918000        3675647.1
20:40:18.354 INFO  ProgressMeter -           2:16230499             90.7             333532000        3675662.5
20:40:28.363 INFO  ProgressMeter -           2:18549556             90.9             334143000        3675638.7
20:40:38.372 INFO  ProgressMeter -           2:20841166             91.1             334753000        3675604.0
20:40:48.388 INFO  ProgressMeter -           2:23158991             91.2             335360000        3675532.5
20:40:58.397 INFO  ProgressMeter -           2:25396517             91.4             335972000        3675519.4
20:41:08.409 INFO  ProgressMeter -           2:27624286             91.6             336582000        3675483.1
20:41:18.410 INFO  ProgressMeter -           2:29919433             91.7             337192000        3675454.3
20:41:28.411 INFO  ProgressMeter -           2:32221267             91.9             337803000        3675436.5
20:41:38.424 INFO  ProgressMeter -           2:34541078             92.1             338410000        3675367.3
20:41:48.427 INFO  ProgressMeter -           2:36907775             92.2             339021000        3675348.4
20:41:58.436 INFO  ProgressMeter -           2:39193438             92.4             339636000        3675368.9
20:42:08.446 INFO  ProgressMeter -           2:41535259             92.6             340251000        3675388.6
20:42:18.453 INFO  ProgressMeter -           2:43789271             92.7             340863000        3675377.9
20:42:28.466 INFO  ProgressMeter -           2:46051875             92.9             341475000        3675363.3
20:42:38.473 INFO  ProgressMeter -           2:48323606             93.1             342089000        3675374.1
20:42:48.481 INFO  ProgressMeter -           2:50746654             93.2             342712000        3675480.8
20:42:58.483 INFO  ProgressMeter -           2:53250445             93.4             343334000        3675580.3
20:43:08.493 INFO  ProgressMeter -           2:55572084             93.6             343955000        3675663.6
20:43:18.498 INFO  ProgressMeter -           2:57947374             93.7             344577000        3675760.5
20:43:28.502 INFO  ProgressMeter -           2:60261131             93.9             345191000        3675772.5
20:43:38.504 INFO  ProgressMeter -           2:62519677             94.1             345806000        3675797.1
20:43:48.505 INFO  ProgressMeter -           2:64741011             94.2             346414000        3675746.6
